"STATION","NAME","DATE","PRCP","SNWD","TAVG","TMAX","TMIN","WDFG","WSFG"
"CA003031094","CALGARY INTERNATIONAL CS, AB CA","2009-09-22","0.00",,,"84","49",,
"CA003031094","CALGARY INTERNATIONAL CS, AB CA","2009-09-23","0.00",,,"92","51",,
"CA003031094","CALGARY INTERNATIONAL CS, AB CA","2009-09-24","0.00",,,"87","48",,
"CA003031094","CALGARY INTERNATIONAL CS, AB CA","2009-09-25","0.00",,,"75","37",,
"CA003031094","CALGARY INTERNATIONAL CS, AB CA","2009-09-26","0.00",,,"72","42",,
"CA003031094","CALGARY INTERNATIONAL CS, AB CA","2009-09-27","0.00",,,"56","37",,
"CA003031094","CALGARY INTERNATIONAL CS, AB CA","2009-09-28","0.00",,,"62","35",,
"CA003031094","CALGARY INTERNATIONAL CS, AB CA","2009-09-29","0.00",,,"72","42",,
"CA003031094","CALGARY INTERNATIONAL CS, AB CA","2009-09-30","0.00",,,"52","31",,
"CA003031094","CALGARY INTERNATIONAL CS, AB CA","2009-10-01","0.00",,,"55","22",,
"CA003031094","CALGARY INTERNATIONAL CS, AB CA","2009-10-02","0.00",,,"55","28",,
"CA003031094","CALGARY INTERNATIONAL CS, AB CA","2009-10-03","0.00",,,"42","32",,
"CA003031094","CALGARY INTERNATIONAL CS, AB CA","2009-10-04","0.01",,,"37","32",,
"CA003031094","CALGARY INTERNATIONAL CS, AB CA","2009-10-05","0.00",,,"44","30",,
"CA003031094","CALGARY INTERNATIONAL CS, AB CA","2009-10-06","0.00",,,"64","32",,
"CA003031094","CALGARY INTERNATIONAL CS, AB CA","2009-10-07","0.00",,,"38","27",,
"CA003031094","CALGARY INTERNATIONAL CS, AB CA","2009-10-08","0.00",,,"36","14",,
"CA003031094","CALGARY INTERNATIONAL CS, AB CA","2009-10-09","0.00",,,"22","11",,
"CA003031094","CALGARY INTERNATIONAL CS, AB CA","2009-10-10","0.00",,,"23","17",,
"CA003031094","CALGARY INTERNATIONAL CS, AB CA","2009-10-11","0.02",,,"22","10",,
"CA003031094","CALGARY INTERNATIONAL CS, AB CA","2009-10-12","0.00",,,"23","1",,
"CA003031094","CALGARY INTERNATIONAL CS, AB CA","2009-10-13","0.04",,,"25","18",,
"CA003031094","CALGARY INTERNATIONAL CS, AB CA","2009-10-14","0.22",,,"32","24",,
"CA003031094","CALGARY INTERNATIONAL CS, AB CA","2009-10-15","0.00",,,"45","26",,
"CA003031094","CALGARY INTERNATIONAL CS, AB CA","2009-10-16","0.00",,,"51","25",,
"CA003031094","CALGARY INTERNATIONAL CS, AB CA","2009-10-17","0.00",,,"61","33",,
"CA003031094","CALGARY INTERNATIONAL CS, AB CA","2009-10-18","0.00",,,"46","32",,
"CA003031094","CALGARY INTERNATIONAL CS, AB CA","2009-10-19","0.06",,,"40","37",,
"CA003031094","CALGARY INTERNATIONAL CS, AB CA","2009-10-20","0.07",,,"42","36",,
"CA003031094","CALGARY INTERNATIONAL CS, AB CA","2009-10-21","0.00",,,"47","33",,
"CA003031094","CALGARY INTERNATIONAL CS, AB CA","2009-10-22","0.00",,,"54","32",,
"CA003031094","CALGARY INTERNATIONAL CS, AB CA","2009-10-24","0.37",,,"44","28",,
"CA003031094","CALGARY INTERNATIONAL CS, AB CA","2009-10-25","0.00",,,"44","24",,
"CA003031094","CALGARY INTERNATIONAL CS, AB CA","2009-10-26","0.00",,,"49","36",,
"CA003031094","CALGARY INTERNATIONAL CS, AB CA","2009-10-27","0.15",,,"38","31",,
"CA003031094","CALGARY INTERNATIONAL CS, AB CA","2009-10-28","0.00","0.4",,"39","28",,
"CA003031094","CALGARY INTERNATIONAL CS, AB CA","2009-10-29","0.00",,,"44","22",,
"CA003031094","CALGARY INTERNATIONAL CS, AB CA","2009-10-30","0.00",,,"45","31",,
"CA003031094","CALGARY INTERNATIONAL CS, AB CA","2009-10-31","0.00",,,"58","31",,
"CA003031094","CALGARY INTERNATIONAL CS, AB CA","2009-11-01","0.00",,,"46","26",,
"CA003031094","CALGARY INTERNATIONAL CS, AB CA","2009-11-02","0.00",,,"54","24",,
"CA003031094","CALGARY INTERNATIONAL CS, AB CA","2009-11-03","0.00",,,"49","28",,
"CA003031094","CALGARY INTERNATIONAL CS, AB CA","2009-11-04","0.00",,,"38","21",,
"CA003031094","CALGARY INTERNATIONAL CS, AB CA","2009-11-05","0.00",,,"68","24",,
"CA003031094","CALGARY INTERNATIONAL CS, AB CA","2009-11-06","0.00",,,"51","33",,
"CA003031094","CALGARY INTERNATIONAL CS, AB CA","2009-11-07","0.00",,,"48","25",,
"CA003031094","CALGARY INTERNATIONAL CS, AB CA","2009-11-08","0.00",,,"45","22",,
"CA003031094","CALGARY INTERNATIONAL CS, AB CA","2009-11-09","0.00",,,"50","18",,
"CA003031094","CALGARY INTERNATIONAL CS, AB CA","2009-11-10","0.00",,,"49","26",,
"CA003031094","CALGARY INTERNATIONAL CS, AB CA","2009-11-11","0.00",,,"47","15",,
"CA003031094","CALGARY INTERNATIONAL CS, AB CA","2009-11-12","0.00",,,"39","16",,
"CA003031094","CALGARY INTERNATIONAL CS, AB CA","2009-11-13","0.00",,,"43","18",,
"CA003031094","CALGARY INTERNATIONAL CS, AB CA","2009-11-14","0.00",,,"35","19",,
"CA003031094","CALGARY INTERNATIONAL CS, AB CA","2009-11-15","0.00",,,"51","23",,
"CA003031094","CALGARY INTERNATIONAL CS, AB CA","2009-11-16","0.00",,,"59","27",,
"CA003031094","CALGARY INTERNATIONAL CS, AB CA","2009-11-17","0.00",,,"54","27",,
"CA003031094","CALGARY INTERNATIONAL CS, AB CA","2009-11-18","0.00",,,"44","19",,
"CA003031094","CALGARY INTERNATIONAL CS, AB CA","2009-11-19","0.00","0.4",,"51","21",,
"CA003031094","CALGARY INTERNATIONAL CS, AB CA","2009-11-20","0.00",,,"53","21",,
"CA003031094","CALGARY INTERNATIONAL CS, AB CA","2009-11-21","0.00",,,"42","24",,
"CA003031094","CALGARY INTERNATIONAL CS, AB CA","2009-11-22","0.00",,,"39","21",,
"CA003031094","CALGARY INTERNATIONAL CS, AB CA","2009-11-23","0.00",,,"46","20",,
"CA003031094","CALGARY INTERNATIONAL CS, AB CA","2009-11-24","0.00",,,"45","23",,
"CA003031094","CALGARY INTERNATIONAL CS, AB CA","2009-11-25","0.00",,,"58","21",,
"CA003031094","CALGARY INTERNATIONAL CS, AB CA","2009-11-26","0.00",,,"55","30",,
"CA003031094","CALGARY INTERNATIONAL CS, AB CA","2009-11-27","0.05",,,"34","17",,
"CA003031094","CALGARY INTERNATIONAL CS, AB CA","2009-11-28","0.00","1.2",,"37","13",,
"CA003031094","CALGARY INTERNATIONAL CS, AB CA","2009-11-29","0.00","0.8",,"47","28",,
"CA003031094","CALGARY INTERNATIONAL CS, AB CA","2009-11-30","0.02",,,"30","20",,
"CA003031094","CALGARY INTERNATIONAL CS, AB CA","2009-12-01","0.00",,,"24","5",,
"CA003031094","CALGARY INTERNATIONAL CS, AB CA","2009-12-02","0.00",,,"20","0",,
"CA003031094","CALGARY INTERNATIONAL CS, AB CA","2009-12-03","0.00",,,"23","-2",,
"CA003031094","CALGARY INTERNATIONAL CS, AB CA","2009-12-04","0.02","0.4",,"33","20",,
"CA003031094","CALGARY INTERNATIONAL CS, AB CA","2009-12-05","0.00","2.0",,"22","6",,
"CA003031094","CALGARY INTERNATIONAL CS, AB CA","2009-12-06","0.00","0.8",,"7","-8",,
"CA003031094","CALGARY INTERNATIONAL CS, AB CA","2009-12-07","0.00","0.8",,"-1","-19",,
"CA003031094","CALGARY INTERNATIONAL CS, AB CA","2009-12-08","0.00","0.8",,"6","-18",,
"CA003031094","CALGARY INTERNATIONAL CS, AB CA","2009-12-09","0.05","0.8",,"16","2",,
"CA003031094","CALGARY INTERNATIONAL CS, AB CA","2009-12-10","0.01","3.1",,"16","6",,
"CA003031094","CALGARY INTERNATIONAL CS, AB CA","2009-12-11","0.00","2.4",,"17","4",,
"CA003031094","CALGARY INTERNATIONAL CS, AB CA","2009-12-12","0.00","3.9",,"7","-22",,
"CA003031094","CALGARY INTERNATIONAL CS, AB CA","2009-12-13","0.00","3.5",,"-15","-21",,
"CA003031094","CALGARY INTERNATIONAL CS, AB CA","2009-12-14","0.00","3.1",,"-5","-26",,
"CA003031094","CALGARY INTERNATIONAL CS, AB CA","2009-12-15","0.00","3.1",,"30","-18",,
"CA003031094","CALGARY INTERNATIONAL CS, AB CA","2009-12-16","0.00","2.8",,"43","11",,
"CA003031094","CALGARY INTERNATIONAL CS, AB CA","2009-12-17","0.00","2.8",,"42","22",,
"CA003031094","CALGARY INTERNATIONAL CS, AB CA","2009-12-18","0.00","2.8",,"46","12",,
"CA003031094","CALGARY INTERNATIONAL CS, AB CA","2009-12-19","0.00","2.8",,"36","11",,
"CA003031094","CALGARY INTERNATIONAL CS, AB CA","2009-12-20","0.07","2.8",,"23","8",,
"CA003031094","CALGARY INTERNATIONAL CS, AB CA","2009-12-21","0.01","4.7",,"11","9",,
"CA003031094","CALGARY INTERNATIONAL CS, AB CA","2009-12-22","0.01","5.9",,"9","-1",,
"CA003031094","CALGARY INTERNATIONAL CS, AB CA","2009-12-23","0.01","2.4",,"7","-8",,
"CA003031094","CALGARY INTERNATIONAL CS, AB CA","2009-12-24","0.00","2.4",,"26","-8",,
"CA003031094","CALGARY INTERNATIONAL CS, AB CA","2009-12-25","0.00","2.4",,"24","1",,
"CA003031094","CALGARY INTERNATIONAL CS, AB CA","2009-12-26","0.00","2.4",,"36","7",,
"CA003031094","CALGARY INTERNATIONAL CS, AB CA","2009-12-27","0.00","2.4",,"33","11",,
"CA003031094","CALGARY INTERNATIONAL CS, AB CA","2009-12-28","0.00","2.0",,"26","9",,
"CA003031094","CALGARY INTERNATIONAL CS, AB CA","2009-12-29","0.00","2.4",,"27","1",,
"CA003031094","CALGARY INTERNATIONAL CS, AB CA","2009-12-30","0.00","2.4",,"10","-1",,
"CA003031094","CALGARY INTERNATIONAL CS, AB CA","2009-12-31","0.01","3.1",,"0","-12",,
"CA003031094","CALGARY INTERNATIONAL CS, AB CA","2010-01-01","0.00","3.5",,"17","-10",,
"CA003031094","CALGARY INTERNATIONAL CS, AB CA","2010-01-02","0.00","4.3",,"25","4",,
"CA003031094","CALGARY INTERNATIONAL CS, AB CA","2010-01-03","0.00","3.9",,"22","3",,
"CA003031094","CALGARY INTERNATIONAL CS, AB CA","2010-01-04","0.00","2.8",,"20","8",,
"CA003031094","CALGARY INTERNATIONAL CS, AB CA","2010-01-05","0.04","3.1",,"9","-1",,
"CA003031094","CALGARY INTERNATIONAL CS, AB CA","2010-01-06","0.00","4.3",,"9","-13",,
"CA003031094","CALGARY INTERNATIONAL CS, AB CA","2010-01-07","0.00","3.9",,"25","-12",,
"CA003031094","CALGARY INTERNATIONAL CS, AB CA","2010-01-08","0.00","3.9",,"45","14",,
"CA003031094","CALGARY INTERNATIONAL CS, AB CA","2010-01-09","0.00","3.5",,"45","19",,
"CA003031094","CALGARY INTERNATIONAL CS, AB CA","2010-01-10","0.00","2.4",,"50","31",,
"CA003031094","CALGARY INTERNATIONAL CS, AB CA","2010-01-11","0.00","2.0",,"52","29",,
"CA003031094","CALGARY INTERNATIONAL CS, AB CA","2010-01-12","0.00","1.6",,"48","33",,
"CA003031094","CALGARY INTERNATIONAL CS, AB CA","2010-01-13","0.00","0.8",,"45","29",,
"CA003031094","CALGARY INTERNATIONAL CS, AB CA","2010-01-14","0.00","0.8",,"48","25",,
"CA003031094","CALGARY INTERNATIONAL CS, AB CA","2010-01-15","0.00","0.4",,"47","22",,
"CA003031094","CALGARY INTERNATIONAL CS, AB CA","2010-01-16","0.00",,,"42","22",,
"CA003031094","CALGARY INTERNATIONAL CS, AB CA","2010-01-17","0.00",,,"41","12",,
"CA003031094","CALGARY INTERNATIONAL CS, AB CA","2010-01-18","0.00",,,"47","21",,
"CA003031094","CALGARY INTERNATIONAL CS, AB CA","2010-01-19","0.00",,,"36","17",,
"CA003031094","CALGARY INTERNATIONAL CS, AB CA","2010-01-20","0.00",,,"37","19",,
"CA003031094","CALGARY INTERNATIONAL CS, AB CA","2010-01-21","0.00","0.4",,"23","17",,
"CA003031094","CALGARY INTERNATIONAL CS, AB CA","2010-01-22","0.00",,,"19","15",,
"CA003031094","CALGARY INTERNATIONAL CS, AB CA","2010-01-23","0.00","0.8",,"19","16",,
"CA003031094","CALGARY INTERNATIONAL CS, AB CA","2010-01-24","0.00","1.2",,"18","11",,
"CA003031094","CALGARY INTERNATIONAL CS, AB CA","2010-01-25","0.00","0.8",,"11","5",,
"CA003031094","CALGARY INTERNATIONAL CS, AB CA","2010-01-26","0.00","1.6",,"15","-2",,
"CA003031094","CALGARY INTERNATIONAL CS, AB CA","2010-01-27","0.00","1.2",,"22","-6",,
"CA003031094","CALGARY INTERNATIONAL CS, AB CA","2010-01-28","0.00","1.2",,"32","3",,
"CA003031094","CALGARY INTERNATIONAL CS, AB CA","2010-01-29","0.00","1.6",,"30","9",,
"CA003031094","CALGARY INTERNATIONAL CS, AB CA","2010-01-30","0.00","1.6",,"20","13",,
"CA003031094","CALGARY INTERNATIONAL CS, AB CA","2010-01-31","0.00","2.4",,"14","9",,
"CA003031094","CALGARY INTERNATIONAL CS, AB CA","2010-02-01","0.00","2.8",,"36","13",,
"CA003031094","CALGARY INTERNATIONAL CS, AB CA","2010-02-02","0.00","2.8",,"25","13",,
"CA003031094","CALGARY INTERNATIONAL CS, AB CA","2010-02-03","0.00","2.8",,"20","16",,
"CA003031094","CALGARY INTERNATIONAL CS, AB CA","2010-02-04","0.00","2.8",,"27","9",,
"CA003031094","CALGARY INTERNATIONAL CS, AB CA","2010-02-05","0.00","2.8",,"27","5",,
"CA003031094","CALGARY INTERNATIONAL CS, AB CA","2010-02-06","0.00","2.8",,"15","1",,
"CA003031094","CALGARY INTERNATIONAL CS, AB CA","2010-02-07","0.00","2.8",,"19","10",,
"CA003031094","CALGARY INTERNATIONAL CS, AB CA","2010-02-08","0.00","3.1",,"18","9",,
"CA003031094","CALGARY INTERNATIONAL CS, AB CA","2010-02-09","0.00","2.8",,"34","6",,
"CA003031094","CALGARY INTERNATIONAL CS, AB CA","2010-02-10","0.00","3.1",,"34","11",,
"CA003031094","CALGARY INTERNATIONAL CS, AB CA","2010-02-11","0.00","3.1",,"39","6",,
"CA003031094","CALGARY INTERNATIONAL CS, AB CA","2010-02-12","0.00","3.1",,"45","11",,
"CA003031094","CALGARY INTERNATIONAL CS, AB CA","2010-02-13","0.00","2.8",,"20","9",,
"CA003031094","CALGARY INTERNATIONAL CS, AB CA","2010-02-14","0.00","3.1",,"31","17",,
"CA003031094","CALGARY INTERNATIONAL CS, AB CA","2010-02-15","0.00","3.1",,"37","28",,
"CA003031094","CALGARY INTERNATIONAL CS, AB CA","2010-02-16","0.01","2.8",,"31","26",,
"CA003031094","CALGARY INTERNATIONAL CS, AB CA","2010-02-17","0.19","5.5",,"33","29",,
"CA003031094","CALGARY INTERNATIONAL CS, AB CA","2010-02-18","0.00","5.5",,"33","18",,
"CA003031094","CALGARY INTERNATIONAL CS, AB CA","2010-02-19","0.00","5.5",,"27","13",,
"CA003031094","CALGARY INTERNATIONAL CS, AB CA","2010-02-20","0.00","5.1",,"23","5",,
"CA003031094","CALGARY INTERNATIONAL CS, AB CA","2010-02-21","0.00","5.1",,"45","8",,
"CA003031094","CALGARY INTERNATIONAL CS, AB CA","2010-02-22","0.00","5.1",,"30","10",,
"CA003031094","CALGARY INTERNATIONAL CS, AB CA","2010-02-23","0.00","4.7",,"39","9",,
"CA003031094","CALGARY INTERNATIONAL CS, AB CA","2010-02-24","0.00","4.7",,"40","26",,
"CA003031094","CALGARY INTERNATIONAL CS, AB CA","2010-02-25","0.00","4.3",,"45","26",,
"CA003031094","CALGARY INTERNATIONAL CS, AB CA","2010-02-26","0.00","3.1",,"39","23",,
"CA003031094","CALGARY INTERNATIONAL CS, AB CA","2010-02-27","0.00","3.5",,"44","19",,
"CA003031094","CALGARY INTERNATIONAL CS, AB CA","2010-02-28","0.00","3.1",,"45","23",,
"CA003031094","CALGARY INTERNATIONAL CS, AB CA","2010-03-01","0.00","2.8",,"44","25",,
"CA003031094","CALGARY INTERNATIONAL CS, AB CA","2010-03-02","0.00","1.6",,"45","22",,
"CA003031094","CALGARY INTERNATIONAL CS, AB CA","2010-03-03","0.00","1.6",,"48","30",,
"CA003031094","CALGARY INTERNATIONAL CS, AB CA","2010-03-04","0.00","0.8",,"45","26",,
"CA003031094","CALGARY INTERNATIONAL CS, AB CA","2010-03-05","0.00",,,"47","28",,
"CA003031094","CALGARY INTERNATIONAL CS, AB CA","2010-03-06","0.00","0.4",,"48","24",,
"CA003031094","CALGARY INTERNATIONAL CS, AB CA","2010-03-07","0.00","0.4",,"55","22",,
"CA003031094","CALGARY INTERNATIONAL CS, AB CA","2010-03-08","0.00",,,"46","26",,
"CA003031094","CALGARY INTERNATIONAL CS, AB CA","2010-03-10","0.00",,,"42","18",,
"CA003031094","CALGARY INTERNATIONAL CS, AB CA","2010-03-11","0.00","0.4",,"52","21",,
"CA003031094","CALGARY INTERNATIONAL CS, AB CA","2010-03-12","0.00",,,"58","24",,
"CA003031094","CALGARY INTERNATIONAL CS, AB CA","2010-03-13","0.00",,,"41","27",,
"CA003031094","CALGARY INTERNATIONAL CS, AB CA","2010-03-14","0.00",,,"48","19",,
"CA003031094","CALGARY INTERNATIONAL CS, AB CA","2010-03-15","0.00","0.4",,"56","27",,
"CA003031094","CALGARY INTERNATIONAL CS, AB CA","2010-03-16","0.00",,,"57","30",,
"CA003031094","CALGARY INTERNATIONAL CS, AB CA","2010-03-17","0.00",,,"55","35",,
"CA003031094","CALGARY INTERNATIONAL CS, AB CA","2010-03-18","0.00","0.4",,"42","24",,
"CA003031094","CALGARY INTERNATIONAL CS, AB CA","2010-03-19","0.00",,,"40","21",,
"CA003031094","CALGARY INTERNATIONAL CS, AB CA","2010-03-20","0.00","0.4",,"58","24",,
"CA003031094","CALGARY INTERNATIONAL CS, AB CA","2010-03-21","0.00",,,"57","38",,
"CA003031094","CALGARY INTERNATIONAL CS, AB CA","2010-03-22","0.00",,,"38","28",,
"CA003031094","CALGARY INTERNATIONAL CS, AB CA","2010-03-23","0.00",,,"53","26",,
"CA003031094","CALGARY INTERNATIONAL CS, AB CA","2010-03-24","0.00",,,"31","24",,
"CA003031094","CALGARY INTERNATIONAL CS, AB CA","2010-03-25","0.00","0.4",,"52","22",,
"CA003031094","CALGARY INTERNATIONAL CS, AB CA","2010-03-26","0.00",,,"49","30",,
"CA003031094","CALGARY INTERNATIONAL CS, AB CA","2010-03-27","0.00",,,"59","32",,
"CA003031094","CALGARY INTERNATIONAL CS, AB CA","2010-03-28","0.00",,,"63","35",,
"CA003031094","CALGARY INTERNATIONAL CS, AB CA","2010-03-29","0.00",,,"59","26",,
"CA003031094","CALGARY INTERNATIONAL CS, AB CA","2010-03-30","0.00",,,"49","29",,
"CA003031094","CALGARY INTERNATIONAL CS, AB CA","2010-03-31","0.00",,,"47","29",,
"CA003031094","CALGARY INTERNATIONAL CS, AB CA","2010-04-01","0.00",,,"50","20",,
"CA003031094","CALGARY INTERNATIONAL CS, AB CA","2010-04-02","0.00",,,"49","21",,
"CA003031094","CALGARY INTERNATIONAL CS, AB CA","2010-04-03","0.00",,,"50","28",,
"CA003031094","CALGARY INTERNATIONAL CS, AB CA","2010-04-04","0.00",,,"47","27",,
"CA003031094","CALGARY INTERNATIONAL CS, AB CA","2010-04-05","0.00",,,"49","20",,
"CA003031094","CALGARY INTERNATIONAL CS, AB CA","2010-04-06","0.00",,,"51","23",,
"CA003031094","CALGARY INTERNATIONAL CS, AB CA","2010-04-07","0.00",,,"57","31",,
"CA003031094","CALGARY INTERNATIONAL CS, AB CA","2010-04-08",,,,"60","27",,
"CA003031094","CALGARY INTERNATIONAL CS, AB CA","2010-04-09","0.02","0.8",,"41","23",,
"CA003031094","CALGARY INTERNATIONAL CS, AB CA","2010-04-10","0.00",,,"43","22",,
"CA003031094","CALGARY INTERNATIONAL CS, AB CA","2010-04-11","0.00",,,"40","13",,
"CA003031094","CALGARY INTERNATIONAL CS, AB CA","2010-04-12","0.01",,,"36","25",,
"CA003031094","CALGARY INTERNATIONAL CS, AB CA","2010-04-13","0.02","0.4",,"36","30",,
"CA003031094","CALGARY INTERNATIONAL CS, AB CA","2010-04-14","0.00","0.4",,"56","33",,
"CA003031094","CALGARY INTERNATIONAL CS, AB CA","2010-04-15","0.00",,,"56","26",,
"CA003031094","CALGARY INTERNATIONAL CS, AB CA","2010-04-16","0.00",,,"66","26",,
"CA003031094","CALGARY INTERNATIONAL CS, AB CA","2010-04-17","0.00",,,"69","34",,
"CA003031094","CALGARY INTERNATIONAL CS, AB CA","2010-04-18","0.00","0.4",,"65","33",,
"CA003031094","CALGARY INTERNATIONAL CS, AB CA","2010-04-19","0.00","0.4",,"68","36",,
"CA003031094","CALGARY INTERNATIONAL CS, AB CA","2010-04-20","0.00",,,"70","40",,
"CA003031094","CALGARY INTERNATIONAL CS, AB CA","2010-04-21","0.00",,,"71","40",,
"CA003031094","CALGARY INTERNATIONAL CS, AB CA","2010-04-22","0.09",,,"62","35",,
"CA003031094","CALGARY INTERNATIONAL CS, AB CA","2010-04-23","0.02","0.4",,"54","35",,
"CA003031094","CALGARY INTERNATIONAL CS, AB CA","2010-04-24","0.63",,,"51","26",,
"CA003031094","CALGARY INTERNATIONAL CS, AB CA","2010-04-25","0.07","0.8",,"49","32",,
"CA003031094","CALGARY INTERNATIONAL CS, AB CA","2010-04-26","0.00",,,"52","29",,
"CA003031094","CALGARY INTERNATIONAL CS, AB CA","2010-04-27","0.00",,,"48","33",,
"CA003031094","CALGARY INTERNATIONAL CS, AB CA","2010-04-28","0.70","0.4",,"40","32",,
"CA003031094","CALGARY INTERNATIONAL CS, AB CA","2010-04-29","0.09","1.6",,"37","31",,
"CA003031094","CALGARY INTERNATIONAL CS, AB CA","2010-04-30","0.00","0.4",,"53","33",,
"CA003031094","CALGARY INTERNATIONAL CS, AB CA","2010-05-01","0.00","0.4",,"55","30",,
"CA003031094","CALGARY INTERNATIONAL CS, AB CA","2010-05-02","0.00","0.4",,"58","38",,
"CA003031094","CALGARY INTERNATIONAL CS, AB CA","2010-05-03","0.11","0.4",,"58","33",,
"CA003031094","CALGARY INTERNATIONAL CS, AB CA","2010-05-04","0.00","0.4",,"36","30",,
"CA003031094","CALGARY INTERNATIONAL CS, AB CA","2010-05-05","0.00","0.8",,"31","26",,
"CA003031094","CALGARY INTERNATIONAL CS, AB CA","2010-05-06","0.00","0.4",,"38","26",,
"CA003031094","CALGARY INTERNATIONAL CS, AB CA","2010-05-07","0.00","0.4",,"46","23",,
"CA003031094","CALGARY INTERNATIONAL CS, AB CA","2010-05-08","0.00","0.4",,"51","26",,
"CA003031094","CALGARY INTERNATIONAL CS, AB CA","2010-05-09","0.00","0.4",,"47","33",,
"CA003031094","CALGARY INTERNATIONAL CS, AB CA","2010-05-10","0.00","0.4",,"52","26",,
"CA003031094","CALGARY INTERNATIONAL CS, AB CA","2010-05-11","0.00","0.4",,"57","27",,
"CA003031094","CALGARY INTERNATIONAL CS, AB CA","2010-05-12","0.00","0.4",,"65","31",,
"CA003031094","CALGARY INTERNATIONAL CS, AB CA","2010-05-13","0.00","0.4",,"65","36",,
"CA003031094","CALGARY INTERNATIONAL CS, AB CA","2010-05-14","0.00",,,"68","42",,
"CA003031094","CALGARY INTERNATIONAL CS, AB CA","2010-05-15","0.00",,,"70","44",,
"CA003031094","CALGARY INTERNATIONAL CS, AB CA","2010-05-16","0.00",,,"76","40",,
"CA003031094","CALGARY INTERNATIONAL CS, AB CA","2010-05-17","0.00",,,"78","46",,
"CA003031094","CALGARY INTERNATIONAL CS, AB CA","2010-05-18","0.02",,,"78","44",,
"CA003031094","CALGARY INTERNATIONAL CS, AB CA","2010-05-19","0.02",,,"70","49",,
"CA003031094","CALGARY INTERNATIONAL CS, AB CA","2010-05-20","0.00",,,"60","36",,
"CA003031094","CALGARY INTERNATIONAL CS, AB CA","2010-05-21","0.00",,,"59","34",,
"CA003031094","CALGARY INTERNATIONAL CS, AB CA","2010-05-22","0.00",,,"51","32",,
"CA003031094","CALGARY INTERNATIONAL CS, AB CA","2010-05-23","0.00",,,"55","30",,
"CA003031094","CALGARY INTERNATIONAL CS, AB CA","2010-05-24","0.00",,,"60","30",,
"CA003031094","CALGARY INTERNATIONAL CS, AB CA","2010-05-25","0.00",,,"62","35",,
"CA003031094","CALGARY INTERNATIONAL CS, AB CA","2010-05-26","0.00",,,"60","36",,
"CA003031094","CALGARY INTERNATIONAL CS, AB CA","2010-05-27","1.26","1.6",,"51","33",,
"CA003031094","CALGARY INTERNATIONAL CS, AB CA","2010-05-28","0.15","2.0",,"42","32",,
"CA003031094","CALGARY INTERNATIONAL CS, AB CA","2010-05-29","0.41","1.6",,"36","32",,
"CA003031094","CALGARY INTERNATIONAL CS, AB CA","2010-05-30","0.07",,,"47","33",,
"CA003031094","CALGARY INTERNATIONAL CS, AB CA","2010-05-31","0.00",,,"49","36",,
"CA003031094","CALGARY INTERNATIONAL CS, AB CA","2010-06-01","0.00",,,"55","35",,
"CA003031094","CALGARY INTERNATIONAL CS, AB CA","2010-06-02","0.00",,,"67","40",,
"CA003031094","CALGARY INTERNATIONAL CS, AB CA","2010-06-03","0.13",,,"61","47",,
"CA003031094","CALGARY INTERNATIONAL CS, AB CA","2010-06-04","0.00",,,"62","36",,
"CA003031094","CALGARY INTERNATIONAL CS, AB CA","2010-06-05","0.03",,,"64","44",,
"CA003031094","CALGARY INTERNATIONAL CS, AB CA","2010-06-06","0.00",,,"67","39",,
"CA003031094","CALGARY INTERNATIONAL CS, AB CA","2010-06-07","0.00",,,"61","45",,
"CA003031094","CALGARY INTERNATIONAL CS, AB CA","2010-06-08","0.01",,,"60","44",,
"CA003031094","CALGARY INTERNATIONAL CS, AB CA","2010-06-09","0.63",,,"50","44",,
"CA003031094","CALGARY INTERNATIONAL CS, AB CA","2010-06-11","0.00",,,"59","36",,
"CA003031094","CALGARY INTERNATIONAL CS, AB CA","2010-06-12","0.00",,,"71","38",,
"CA003031094","CALGARY INTERNATIONAL CS, AB CA","2010-06-13","0.00",,,"78","44",,
"CA003031094","CALGARY INTERNATIONAL CS, AB CA","2010-06-14","0.00",,,"68","42",,
